,FRASE,OBJ/SUBJ
number , a easy pulou na onda da qual não há como escapar . , objetiva
number , " bolkovacová arriscou não apenas seu emprego , mas também sua segurança pessoal quando decidiu esclarecer um escândalo de tráfico de crianças e tráfico humano envolvendo empreiteiros militares dos eua e forças de paz da parlamento . " , objetiva
number , " ela volta da áfrica , onde estudou , casou e deu à luz um filho , térmite . " , objetiva
number , você quer olhar para a vida das pessoas que lutam contra doenças que são encontradas apenas em alguns indivíduos no mundo ? , objetiva
number , você certamente vai se divertir com o engraçado billy crystal e o verdadeiro jogador de basquete gheorge mureta . , objetiva
number , arquivos cinematográficos da época em que o esporte se tornou uma ferramenta política . , objetiva
number , " divergente deve , portanto , se preparar para a aventura mais desafiadora de sua vida , e as cartas não poderiam ser mais desfavoráveis ​​para ele . " , objetiva
number , seu casamento está em crise novamente e eles acabam na cama juntos . , objetiva
number , " os filmes individuais são de autoria , mas são criados em uma colaboração criativa que lhes confere características unificadoras . " , objetiva
number , " para nickname , fazer sexo durante o sono é um bônus , mas ele lentamente começa a perceber as possíveis consequências . " , objetiva
number , " durante a viagem , eles consumiram number litros de gasolina , filmaram number horas , fizeram talvez um milhão de pequenos reparos e sofreram duas crises de malária . " , objetiva
number , " isso também se aplica à garota ' muda ' do quintal vizinho , mille , com cuja mãe dawn ( convoque mitchell ) , henry conseguiu se aproximar . " , objetiva
number , “ te en hot certeza de que o filme será relevante para outros países além da frança porque pode ser comparado à situação atual do iraque . , objetiva
number , " só então , acredita taylor , ele poderá recomeçar e deixar suas memórias em outro lugar . " , objetiva
number , o filme também é especial porque veremos el santa sem a máscara . , objetiva
number , cineastas chegam à cidade para filmar uma adaptação cinematográfica e os eventos de repente pioram . , objetiva
number , " o que , claro , sai pela culatra e inicia outro monte de situações engraçadas . " , objetiva
number , especial en te quando sua esposa sabia de sua existência . , objetiva
number , " no entanto , o passado secreto de eva vem inesperadamente . " , objetiva
number , " filho de um rico comerciante cantonês , so chá é um jovem nobre . " , objetiva
number , mas e se essas criaturas míticas fossem reais ? , objetiva
number , um filme único sobre a vida dos esquilos persas em todas as estações sem uma única palavra de comentário . , objetiva
number , o personagem principal do horror da televisão americana é um padre católico que é enviado pelo vaticano para investigar dois casos de suposta imaculada conceição antes que os servos de satanás possam detê-lo . , objetiva
number , e com ela seu senso infalível de bons negócios . , objetiva
number , " no dia seguinte , o inspetor sai com sua equipe para assassinar , e o morto é conhecido deles desde a visita daquela noite . " , objetiva
number , sky ( leonor von berg ) faz aniversário hoje . , objetiva
number , " as capacidades são limitadas e , mesmo que a equipe dê o seu melhor , nem sempre consegue atender a todos . " , objetiva
number , " porque eles se recusam , eles estão trancados em uma gaiola . " , objetiva
number , o fim do poderoso império han está próximo . , objetiva
number , não en hum deles sabe que confie está de volta . , objetiva
number , " não és se momento , rachel decide parar de beber álcool e deve descobrir o que ela fez . " , objetiva
number , apo en as com suas memórias de uma vida rica e tempestuosa . , objetiva
number , " a amante de pistolão , ana ( ter és a impera ) , não aceita sua morte e não para de procurá-lo . " , objetiva
number , ela fez filmes como depara ou era uma vez no oeste em uma época em que o mundo não tinha ideia de sua situação . , objetiva
number , " bart está animado , alex está com medo e com raiva , feldman está em pânico com as condições sanitárias aqui e gloria ainda espera que alguém volte para buscá-los . " , objetiva
number , bibi blocksberg é uma garota com poderes especiais : ela é uma bruxa . , objetiva
number , ele mora com seu irmão mais novo young-su ( hae - lee park ) e o ajuda no restaurante da família . , objetiva
number , " os bandidos o estão torturando , e lugo está convencido de que eles forçarão kirsh a entregar sua propriedade a seus algozes . " , objetiva
number , " mais tarde , bemol conhece um garoto de number anos , oscar , que veio ao campo para pesquisar . " , objetiva
number , " temos visto idiossincrasias semelhantes por várias décadas na televisão e em livros best-sellers , como o guianesas book of recordas . " , objetiva
number , agora eles estão planejando umas tão esperadas férias juntos na andaluzia . , objetiva
number , as pistas levam a um suspeito com um passado sombrio . , objetiva
number , um padre viaja para ver seu amigo do seminário que deixou o sacerdócio . , objetiva
number , " milho kratochvíl , um experiente autor de literatura infantil , é autor de histórias incríveis e originais de halounské les , onde o bondoso feiticeiro donzela vive no klouzká pajés ajudando os animais . " , objetiva
number , o detetive santoro não é nenhum santo . , objetiva
number , " no final , porém , um evento dramático permite que ele assuma o controle de sua própria vida . " , objetiva
number , a privacidade torna-se o tema principal de todas as cartas . , objetiva
number , " a história de um menino , julius , que retorna ao seu castelo natal nas margens do rio ottawa após seus estudos . " , objetiva
number , " a paciente está vendo um massoterapeuta e , enquanto isso , sua filha mais velha perde a irmã mais nova de quem ela está cuidando no parque . " , objetiva
number , " jia ai mádl então julga que veja afã vai um passo além em comparação com ampla : é mais duro , mais realista e , em alguns aspectos , mais cômico . " , objetiva
number , " quatro milênios atrás , ele foi uma das primeiras pessoas a habitar a parte ártica do novo mundo . " , objetiva
number , " um dia , felix entrou na cidade com uma espingarda e um grande maço de dinheiro . " , objetiva
number , " uma jornada de autodescoberta o espera tão distante da vida de seu pai , se sweet . " , objetiva
number , os membros da unidade encontram-se isolados e têm de encontrar outro caminho . , objetiva
number , " monster é o projeto da autora da atriz , comediante e roteirista phoebe waller-bridge ( number ) , cuja versão televisiva foi precedida por uma peça homônima , apresentada em number no famoso festival faringe em edimburgo , escócia , onde ganhou o prestigioso prêmio faringe first . " , objetiva
number , " de mau humor , ciente de uma oportunidade perdida , ele vai ao show , sem saber que surpresa o escavador com quem ele lutou ferozmente pelo estacionamento irá preparar para ele . " , objetiva
number , " graças a um encontro casual , rosa e umeral conseguem um novo contrato para organizar um casamento , embora lars e arizona queiram um casamento bem pequeno . " , objetiva
number , " mal sabe leon que esse encontro mudará sua vida além do reconhecimento , pois ele é jogado em um vórtice de assassinato e coerção . " , objetiva
