,Unnamed: 0,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
257,257,0,confira todas dicas sobre bateria notebook dell url,,,,,,,,,,,,,objetiva
258,258,0,username computador deve gastar uns number 3k notebook mediano dell i7 placa video dedicada sai uns 3k,,,,,,,,,,,,,objetiva
259,259,-2,ai maravilha notebook parou ligar vi chegando hora trocar,,,,,,,,,,,,,subjetiva
260,260,0,olha hashtag incrível hashtag site hoje vem ver url,,,,,,,,,,,,,objetiva
261,261,0,hashtag dell latitude e5500 number notebook url hashtag hashtag link permanente imagem incorporada,,,,,,,,,,,,,objetiva
262,262,0,adicionei vídeo playlist username url … offboardcomo ativar placa video dedicada notebook dell,,,,,,,,,,,,,objetiva
263,263,0,dell latitude e6500 number notebook core number duo p8600 number number gigabytes number 0gb …http emoticon special online alas impar és eive charter newoffers informação buy number quer number … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
264,264,0,username medo atualizar dar algum “ pau ” notebook dell … li usuário ficou tela funcionar atualizar,,,,,,,,,,,,,objetiva
265,265,0,username notebook acer queimou sabe algum custobenefício asus lenovo bom seguro partir dell,,,,,,,,,,,,,objetiva
266,266,1,apaixonada notebook hashtag hashtag hashtag hashtag … url,,,,,,,,,,,,,subjetiva
267,267,0,alia dell notebook servis url …,,,,,,,,,,,,,objetiva
268,268,-2,pessoal alguém notebook hell opa dell pensando fazer atualização favor faça pois url,,,,,,,,,,,,,subjetiva
269,269,0,notebook dell instalação hashtag hashtag hashtag hashtag hashtag hashtag url,,,,,,,,,,,,,objetiva
270,270,-1,username ah sim experimenta comprar notebook dell hp sony morre louco tanto programa acessório chato,,,,,,,,,,,,,subjetiva
271,271,0,username ai colocar notebook dell,,,,,,,,,,,,,objetiva
272,272,0,number hashtag festival hashtag hashtag hashtag hashtag hashtag hashtag url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
273,273,0,username ah dell amiga notebook maravilhoso vale tudo espera dólar cair vai ph,,,,,,,,,,,,,objetiva
274,274,0,notebook dell inspiron number number number number traz versatilidade tablet performance notebook url,,,,,,,,,,,,,objetiva
275,275,0,notebook dell casa emoticon,,,,,,,,,,,,,objetiva
276,276,0,quero comprar notebook parece bem bacana url …,,,,,,,,,,,,,objetiva
277,277,1,notebook bom obrigado dell pena mesa quase suficiente televisão ps3 ps4 notebook,,,,,,,,,,,,,subjetiva
278,278,0,to tão agoniada notebook sonhei casei fazenda marido trabalhava dell chamava tiago,,,,,,,,,,,,,objetiva
279,279,-2,queria saber estagiário dell ideia saída áudio embaixo notebook sim naquela parte abafa colo,,,,,,,,,,,,,subjetiva
280,280,0,cardadores malos notebook acer asus dell hp la en ovo sony samsung toshiba bell mac link permanente imagem incorporada,,,,,,,,,,,,,objetiva
281,281,-1,username vejam bem perdoo dell estar notebook estragado imagina vou perdoar estragarem netflix,,,,,,,,,,,,,subjetiva
282,282,-1,entrei chat dell vê negócio notebook number porra,,,,,,,,,,,,,subjetiva
283,283,0,username pin posso encher pouco 3 aqui consegue quanto url,,,,,,,,,,,,,objetiva
284,284,1,notebook bom dell so deu problema porque queimou causa lockout,,,,,,,,,,,,,subjetiva
285,285,-1,notebook dell fica conectado carregador carrega segunda vez acontece menos url,,,,,,,,,,,,,subjetiva
286,286,-1,problemas eletrônicos aparecem acaba garantia incrível hashtag hashtag,,,,,,,,,,,,,subjetiva
287,287,0,dica proprietários alguns modelos notebook samsung dell conseguindo url,,,,,,,,,,,,,objetiva
288,288,0,notebook ultra fino dell super potência number 0gb 4gb ram placa vídeo nvidia 2gb apenas ar number number number url,,,,,,,,,,,,,objetiva
289,289,-1,paguei number notebook dell durou ano meio,,,,,,,,,,,,,subjetiva
290,290,0,notebook jogos recentes dell inspiron i15 number url,,,,,,,,,,,,,objetiva
291,291,0,username possuo notebook dell inspiron number 5r n5110 consigo atualizar windows number link permanente imagem incorporada,,,,,,,,,,,,,objetiva
292,292,0,achei notebook quero barato loja dell to passando mal,,,,,,,,,,,,,objetiva
293,293,0,afim comprar notebook novo recomendo url …,,,,,,,,,,,,,objetiva
294,294,0,computador casa instalado sucesso,,,,,,,,,,,,,objetiva
295,295,0,mega indeciso dois modelos dell agora lançou tanto notebook novo sei nada vida,,,,,,,,,,,,,objetiva
296,296,0,username asus notebook jeito quero configurações quero vou partir dell valeu dicas,,,,,,,,,,,,,objetiva
297,297,0,dell marca notebook hashtag justin bieber,,,,,,,,,,,,,objetiva
298,298,0,notebook dell i14 number a30 core ™ i7 number 0u 8gb placa gráfica 2gb led number windows number url,,,,,,,,,,,,,objetiva
299,299,0,username username nunca dell notebook parece bom questão bateria incomoda todo mundo fala bateria,,,,,,,,,,,,,objetiva
300,300,0,compre notebook dell i14 number a30 core i7 leve mochila url …,,,,,,,,,,,,,objetiva
301,301,-1,queria poder devolver bomba notebook dell pegar acer arrependo amargamente,,,,,,,,,,,,,subjetiva
302,302,-1,dúvida existencial vou parar reclamar dell arrumarem notebook,,,,,,,,,,,,,subjetiva
303,303,0,amanhã vou trazer notebook aqui empresa tentar instalar drivers dell ver resolve,,,,,,,,,,,,,objetiva
304,304,0,pessoal bastante interessado nesse notebook url … acham marca dell parece bom notebook,,,,,,,,,,,,,objetiva
305,305,1,lembra daquele dell adamo xps notebook number espessura meio bizarro achava lindo,,,,,,,,,,,,,subjetiva
306,306,-1,dor cabeça notebook username nunca deu username caro dando péssimo pós venda,,,,,,,,,,,,,subjetiva
307,307,1,notebook dell quase tão fino quanto processador,,,,,,,,,,,,,subjetiva
308,308,1,dois dell inspiron bosta resto tipo number hp lixo dois positivo,,,,,,,,,,,,,subjetiva
309,309,0,to pesquisando notebook novo dell samsung,,,,,,,,,,,,,objetiva
310,310,-1,praisethe lord amazing wonderful ultra mega power notebook dell ® fita number semanas acho,,,,,,,,,,,,,subjetiva
311,311,-1,podem certeza nunca vou comprar dell último notebook face terra,,,,,,,,,,,,,subjetiva
312,312,-1,atualiza notebook dell windows number tela notebook morre liga dell mandam ligar microsoft,,,,,,,,,,,,,subjetiva
313,313,0,gostei vídeo username url … notebook dell inspiron number série number number,,,,,,,,,,,,,objetiva
314,314,-2,notebook decidiu autodestruição apagar tudo incluindo partição number 0gb backup coisas importantes obrigado dell,,,,,,,,,,,,,subjetiva
315,315,0,hashtag dell latitude e4200 number notebook url hashtag hashtag link permanente imagem incorporada,,,,,,,,,,,,,objetiva
316,316,0,username username complicado algum tempo notebook trocar aconselharam dell hehe,,,,,,,,,,,,,objetiva
317,317,0,hashtag urban dell notebook number ar number number hashtag url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
318,318,0,descoberto problema notebook drive áudio dell faz equalização ainda saiu win10 number reterei number curtiu responder pretextar curtir number,,,,,,,,,,,,,objetiva
319,319,0,notebook bom games number menos number reais,,,,,,,,,,,,,objetiva
320,320,0,compre desconto number encontre barato clique aqui url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
321,321,0,adicionei vídeo playlist username url … pasta térmica notebook dell inspiron,,,,,,,,,,,,,objetiva
322,322,0,fonte notebook dell number 5v ex number 4a number 4x5mm agulha number,,,,,,,,,,,,,objetiva
323,323,0,acham,,,,,,,,,,,,,objetiva
324,324,-1,atualizar driver chipset bios tudo funcionar bosta dell vou comprar notebook novo fodase,,,,,,,,,,,,,subjetiva
325,325,-1,odeio notebook dell bosta,,,,,,,,,,,,,subjetiva
326,326,0,username notebook dell windows number vou ver dão alguma orientação rs,,,,,,,,,,,,,objetiva
327,327,-1,atualizar notebook travar vez comigo hashtag hashtag hashtag,,,,,,,,,,,,,subjetiva
328,328,1,comprei notebook username number nunca deu problema além disso rodando windows number nenhuma dificuldade parabéns,,,,,,,,,,,,,subjetiva
329,329,-1,aí procuro bateria nova pro notebook number aninhos fabricante vende hashtag dell,,,,,,,,,,,,,subjetiva
330,330,0,querendo hashtag novo hashtag preços incríveis confira link url,,,,,,,,,,,,,objetiva
331,331,-1,primeiro susto resolvido dell notebook carregado liga moléstia,,,,,,,,,,,,,subjetiva
332,332,-1,notebook username inutilizável após update windows number username ajudem compartilhar quero solução,,,,,,,,,,,,,subjetiva
333,333,-1,comprei notebook dell rapaz arrependimento matasse tava decomposição puta pariu novela,,,,,,,,,,,,,subjetiva
334,334,0,precisamos acompanhar tecnologias poder melhorar empenho professores acham desse modelo url,,,,,,,,,,,,,objetiva
335,335,-1,username username ginete nunca viram comercial dell ultrabook notebook super lixo odiei,,,,,,,,,,,,,subjetiva
336,336,1,notebook voltou apos atualização som ai baixar driver atual site username rezei deu certo hashtag,,,,,,,,,,,,,subjetiva
337,337,0,novo notebook inspiron number série number url,,,,,,,,,,,,,objetiva
338,338,-1,comprar alguma coisa dell dessa ousadia notebook,,,,,,,,,,,,,subjetiva
339,339,0,quase comprei notebook dell faltou comprar,,,,,,,,,,,,,objetiva
340,340,-1,vou instalar w10 notebook mãe vou deixar consertar quero matar programas dell vêm junto,,,,,,,,,,,,,subjetiva
341,341,0,promoção notebook dell vostro v14t number a60 intel core i7 8gb number 0gb windows led touch number url … via username,,,,,,,,,,,,,objetiva
342,342,0,username notebook dell vou tentar desativar programa equalização veio ver resolve,,,,,,,,,,,,,objetiva
343,343,0,username achei nada abaixo marca 2k infelizmente emoticon dell url,,,,,,,,,,,,,objetiva
344,344,0,quero notebook dell teclado iluminado bichinho mega caro rolando nenhuma promoção hashtag,,,,,,,,,,,,,objetiva
345,345,0,username funcionou tudo agora,,,,,,,,,,,,,objetiva
346,346,0,dica compra notebook dell inspiron i14 number b30 ar number url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
347,347,0,quase pronto hashtag notebook hashtag hashtag paulo url,,,,,,,,,,,,,objetiva
348,348,0,corre gente cupom number comprar notebook dell vostro number barato i7 number terceira geração url …,,,,,,,,,,,,,objetiva
349,349,0,username username username username username username sony parou fabricar notebook aranzel,,,,,,,,,,,,,objetiva
350,350,-1,receptor wifi notebook geral bem ruim celular aqui lado sente pequenas quedas conexão dell fica number minutos off,,,,,,,,,,,,,subjetiva
351,351,0,corre gente notebook lançamento dell preço inédito url …,,,,,,,,,,,,,objetiva
352,352,0,gabriel compra notebook dell menos number reais,,,,,,,,,,,,,objetiva
353,353,0,cartão submarino cupom number enviaram email number number notebook dell inspiron i14 number b30 intel core i5 url,,,,,,,,,,,,,objetiva
354,354,0,perderam técnico dell aqui planejando férias mês vem enquanto consertava notebook,,,,,,,,,,,,,objetiva
355,355,0,notebook comprado site dell deus quiser tomara dia number mãos,,,,,,,,,,,,,objetiva
356,356,0,dia pais chegando exigente note dell core ™ i7 number 0u 8gb 1tb tela number number ” touch url …,,,,,,,,,,,,,objetiva
357,357,1,próximo notebook entrar vida vai dell,,,,,,,,,,,,,subjetiva
358,358,1,apesar ganhar comissão dell indicando notebook windows number semana achei bom url,,,,,,,,,,,,,subjetiva
359,359,0,inspirese dell qualidade url,,,,,,,,,,,,,objetiva
360,360,0,dell latitude e6330 notebook number http emoticon azule plush és alas buy2day informação buy number quer number … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
361,361,-1,reclame aqui dell computadores brasil consigo pedir conserto notebook url,,,,,,,,,,,,,subjetiva
362,362,0,dell acer hp preciso notebook novo opina,,,,,,,,,,,,,objetiva
363,363,0,notebook dell i5 4gb 1tb 2gb dedicado led number prateado computadores acessórios url,,,,,,,,,,,,,objetiva
364,364,-1,alo username vamos cooperar notebook number ano dar problema ajuda,,,,,,,,,,,,,subjetiva
365,365,0,username hoje notebook vendido placa wifi intel number notebook és amor modelo veio placa dell number,,,,,,,,,,,,,objetiva
366,366,-1,dell diagnostic hard drive error code tentando resolver problema achei outro notebook super alinhados,,,,,,,,,,,,,subjetiva
367,367,0,¡notebook dell mp3 regalo number cotas number number link permanente imagem incorporada,,,,,,,,,,,,,objetiva
368,368,0,notebook sonhos breve talvez emoticon url …,,,,,,,,,,,,,objetiva
369,369,0,ver en notebook dell informações mande mensagens,,,,,,,,,,,,,objetiva
370,370,0,dell latitude e6500 number notebook url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
371,371,-1,tela notebook dell apagada brilho jogo televisão mac parece outra coisa,,,,,,,,,,,,,subjetiva
372,372,0,chega falar dell notebook funcionando perfeitamente menos claro graças mim,,,,,,,,,,,,,objetiva
373,373,-1,notebook dell processador i7 8gb ram google chrome trava cada number minutos,,,,,,,,,,,,,subjetiva
374,374,0,username aqui disponível paula dá olhadinha url,,,,,,,,,,,,,objetiva
375,375,0,pai deu missão encontrar notebook bom barato dell asus vou duna uniste fácil,,,,,,,,,,,,,objetiva
376,376,0,username olá gentiliza opa vem url,,,,,,,,,,,,,objetiva
377,377,1,dessa vez notebook dell passou testes bianca ™ qualidade,,,,,,,,,,,,,subjetiva
378,378,-1,precisar trocar notebook dúvidas comprarei dell,,,,,,,,,,,,,subjetiva
379,379,-1,hora ia mandar email dell perguntando notebook vai funcionar boa windows number garantia expirou,,,,,,,,,,,,,subjetiva
380,380,0,vendo compartilha aí gente url,,,,,,,,,,,,,objetiva
381,381,0,alguém notebook dell preciso fazer teste bateria,,,,,,,,,,,,,objetiva
382,382,-1,lembrem nunca comprar notebook dell,,,,,,,,,,,,,subjetiva
383,383,0,gente acha notebook pai troll positivo,,,,,,,,,,,,,objetiva
384,384,-1,pensa comprar notebook hashtag number number series hashtag compre,,,,,,,,,,,,,subjetiva
385,385,1,quero notebook dell quero vermelho,,,,,,,,,,,,,subjetiva
386,386,0,gostei vídeo username username url boeing notebook dell a40,,,,,,,,,,,,,objetiva
387,387,0,dell latitude e6410 number notebook url,,,,,,,,,,,,,objetiva
388,388,0,dell latitude e4310 number notebook …http emoticon incredible neutralização en offer buy2day informação buy number quer number … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
389,389,0,mandou procurar algum notebook dell comprar adorei,,,,,,,,,,,,,objetiva
390,390,0,cardadores malos notebook acer asus dell hp la en ovo sony samsung toshiba bell mac link permanente imagem incorporada,,,,,,,,,,,,,objetiva
391,391,0,compre notebook dell intel ® core ™ i5 desconto number encontre barato clique url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
392,392,0,notebook dell ano hoje veio aparecer mensagem perguntando achei produto,,,,,,,,,,,,,objetiva
393,393,1,atendimento pósvenda username elogiado toa ambas atendentes fizeram jus motivo escolha notebook mãe adquiriu,,,,,,,,,,,,,subjetiva
394,394,0,ofertas notebooks dell url cupom desconto rca number,,,,,,,,,,,,,objetiva
395,395,0,username notebook dell number number,,,,,,,,,,,,,objetiva
396,396,0,modelo number number pode usado number formas novidades url,,,,,,,,,,,,,objetiva
397,397,0,veja comprar notebook dell preço bom fnac brasil url …,,,,,,,,,,,,,objetiva
398,398,0,to vendo aqui notebook dell,,,,,,,,,,,,,objetiva
399,399,0,dica compra notebook number number dell inspiron i13 number c10 url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
400,400,0,notebooks dell tecnologia poderosa sempre url cupom desconto rca number,,,,,,,,,,,,,objetiva
401,401,0,notebook dell xps number análise tecmundo url via username,,,,,,,,,,,,,objetiva
402,402,0,ofertas notebooks dell url cupom desconto rca number,,,,,,,,,,,,,objetiva
403,403,0,adquira conosco modelo number number dell inspiron number série number melhor versatilidade url,,,,,,,,,,,,,objetiva
404,404,0,precisando fonte alimentação notebook dell vender favor avise whatsapp number number number,,,,,,,,,,,,,objetiva
