,FRASE,OBJ/SUBJ
223,tem tiroteios suficientes e humor descartável para encobrir o abismo onde o enredo deveria ser . ,subjetiva
224," forçado a pensar rápido , o produtor decide criar digitalmente uma atriz ` ` simone ` ` para substituir a estrela - - a primeira atriz sintética totalmente crível .  ",objetiva
225,não há um desempenho decente do elenco e nenhuma linha de diálogo inteligente . ,subjetiva
226,e se vê no meio de dois planos de assassinato planejados pela cia . ,objetiva
227," uma joia de uma comédia romântica de crime que acaba sendo inteligente , divertida e imprevisível .  ",subjetiva
228,de sim de os caça-fantasmas um filme não usou a arquitetura de manhattan de uma maneira tão gloriosamente pateta . ,subjetiva
229," o roteiro de tony ayrton não nos dá nada que não tenhamos visto antes , mas o visual encardido do diretor de . já . caruso e o desempenho absorvente de killer aumentam consideravelmente a atração gravitacional .  ",subjetiva
230," à medida que os pedidos de fran se tornam mais peculiares , che é jogado em situações cada vez mais bizarras .  ",objetiva
231," . . . com o gosto de doce dele desaparecendo mais rápido do que chiclete de number centavos , percebi que este é um filme descartável que não resistirá ao teste do tempo . é uma ninharia .  ",subjetiva
232," como o original , esta versão é elevada alguns pontos acima do abluí de fantasia infantil pela sagacidade adstringente de allen .  ",subjetiva
233," ao longo de meses de trabalho de improvisação no estúdio , eles transformam um legado de holocausto assombroso em uma peça de teatro perturbadora .  ",objetiva
234," embora o filme de broomfield não capture o efeito dessas mortes trágicas na cultura hip-hop , ele é bem-sucedido como um poderoso olhar sobre uma falha do nosso sistema de justiça .  ",subjetiva
235," isso questiona se nós realmente vivemos em um mundo que pode ser dividido nitidamente em chapéus pretos e chapéus brancos . e , de qualquer modo , se pergunta , o chapéu preto esta sempre errado ?  ",subjetiva
236,josh ( anthony michael hall ) é um daqueles caras que não conseguem navegar na cena rasa de solteiros . ,objetiva
237," . . . uma vasta aventura que eriça com romance , ação e heroísmo .  ",subjetiva
238,ele recicla todos os clichês sobre gays no que é essencialmente uma novela extensa . ,subjetiva
239," como vândalos e coreto , que interpretam seus papéis com um charme vibrante , o filme , dirigido por joel abica , é sincero e hilário de maneiras que você não pode fingir .  ",subjetiva
240," mas o melhor de cone island , sua dona de cachorro-quente , operador de montanha-russa , vendedor de algodão doce e aberração performática têm sua própria maneira de fazer as coisas .  ",objetiva
241," ruth barman e connie burt se conheceram no brooklyn em number , ambas jovens mulheres casadas criando seus filhos pequenos .  ",objetiva
242,você tem a sensação de que os cineastas fizeram sua lição de casa e que eles estão aqui para representar uma dura realidade . ` ` ,subjetiva
243," não é surpresa que , como diretor , washington exija e receba excelentes atuações , de si mesmo e do novato derek luke .  ",subjetiva
244,me de me o embala com tantas imagens impressionantes e coloridas - - e tanto sexo - - que te deixa paralisado mesmo quando você não tem certeza do que está acontecendo . ,subjetiva
245," a atuação está boa , mas não há substância suficiente aqui para sustentar o interesse pelos number minutos completos , especialmente com o retorno fraco .  ",subjetiva
246,um filme desigual lidando com muitos problemas para ser levado a sério . ,subjetiva
247,a comédia de animação mais mal concebida desde number dog rover dangerfield . ,subjetiva
248,a república galáctica encontra-se à beira de uma guerra civil . ,objetiva
249," a memória agonizante que o torturou por toda a sua vida - a morte de seu pai , um assassino condenado que foi executado quando vincent era apenas um menino - ainda o atormenta .  ",objetiva
250," bernal . dá uma atuação ambígua ; ele é um ator leve , mas isso é uma qualidade positiva ao retratar um homem em quem nada deixa uma marca permanente .  ",subjetiva
251," por fora é um servo fiel e um feroz protetor da organização , mas por dentro é cheio de dúvidas .  ",objetiva
252," de pois de terminar o exame aberto para alunos do formulário number e solicitei uma carteira de identidade de adulto , bobo , dezoito anos , parte para londres para conhecer um cara apresentado por seus pais bem-intencionados na grã-bretanha .  ",objetiva
253,o que me azedou na cláusula number do papai noel foi que o papai noel se depara com a realidade do século number com tanta força que é nojento . ,subjetiva
254,' a viagem ' é a história de uma jovem islandesa chamada aja . ,objetiva
255,o único entretenimento que você vai obter com esse caso agitado e desleixado será de risadinhas não intencionais me - ^ ver várias delas . ,subjetiva
256," embora tentar equilibrar o humor autorreferencial e um enredo serie normal parecesse um esforço decente , o resultado não satisfaz totalmente nem os fãs obstinados de jason ou aqueles que podem levar uma boa piada .  ",subjetiva
257,um filme sueco extraordinário sobre a aventura da alma do casamento - o tipo de filme íntimo e baseado em personagens que bille august faz melhor . ,subjetiva
258,el és logo vão de uma estranha aventura para outra . ,objetiva
259," [ aniston é ] tão boa , ela consegue superar as pepitas ocasionais de preciosidade e autoconsciência na história .  ",subjetiva
260," malandra delfino interpreta íris , a irmã mais nova do xerife , e para seu desgosto , o interesse amoroso de david .  ",objetiva
261," nada é o que parece , e ninguém será o mesmo novamente , pois a verdade começa a surgir em circunstâncias muito perigosas .  ",objetiva
262," aos number anos , sem créditos de produção em seu nome , conseguiu um emprego como chefe de produção na paramount pictures .  ",objetiva
263,ao longo do caminho ele pega um pastor que deseja aprender as coisas mais profundas de deus . ,objetiva
264,ned e adamo preenchem este estudo de personagem com força poética e sentimento flutuante . ,subjetiva
265," ela descobre que a verdade sobre seus pais é muito reveladora , às vezes chocante , mas chega a um acordo com seu passado .  ",objetiva
266," todas as performances são de primeira qualidade e , uma vez que você passa pelos sotaques , tudo ou nada se torna um emocional , embora ainda positivo , um puxão de cadeira .  ",subjetiva
267," como um exercício de cinema despojado , a entrevista é terrivelmente eficaz .  ",subjetiva
268," john klein ( richard gere ) , um repórter de jornal de washington deixa seu emprego depois que sua esposa ( débora leasing ) morre para investigar relatos estranhos , incluindo visões psíquicas ( ` ` profecias ` ` ) e desastres de criaturas aladas ( ` ` mariposas ` ` ) , em uma pequena cidade da virgínia ocidental , que podem ser os sinais de uma invasão alienígena da terra . . .  ",objetiva
269," faminta de fama , oxide hart sonha com uma vida no palco de vaudeville , e passa suas noites se animando sob as luzes brilhantes de chicago , continuamente esperando que ela encontre seu golpe de sorte e seja lançada no estrelato de number , tão capaz de fugir do marido chato amos .  ",objetiva
270," os diretores neste elenco estão todos bem , mas bishop e stevenson são destaques .  ",subjetiva
271," imediatam en te , john que . leva michael para a sala de emergência do hospital para um transplante .  ",objetiva
272,mas perigos ainda maiores estão à frente quando jim descobre que seu amigo de confiança silver é na verdade um pirata intrigante com motim em mente . ,objetiva
273,' . . . um grande esporte de espectador participativo . ' ,subjetiva
274," agora crescida , rachel ( emma caulfield ) chama hylé ( chama-o kelly ) porque seu irmãozinho michael ( lee comine ) está passando pelas mesmas coisas que ele passou quando menino , e quer a ajuda dele .  ",objetiva
275,o próprio beba sabia como contar uma história e não se pode deixar de pensar que ele apreciaria esta tentativa de transformar sua vida em arte . ,subjetiva
276,infeliz en te a terceira parece fora de alcance - a bela e sedutora anne elipse . ,objetiva
277,o mais novo transporte de frank não parece diferente dos inúmeros que ele fez no passado . ,objetiva
278,um conto de fadas surreal que se enrola em si mesmo como um redemoinho em câmera lenta e atinge uma atmosfera de arrepiante sublime sem nunca fazer sentido preciso . ,subjetiva
279," uma comédia crua que é intermitentemente hilária , pois ataca praticamente todos os tabus ao redor .  ",subjetiva
280," o deserto californiano , em algum lugar entre o vale da morte e los angeles .  ",objetiva
281,um testemunho vivo do poder do excêntrico e do estranho . o fato de não ser muito bom é quase irrelevante . ,subjetiva
282,um thriller sombrio e maçante com um tiro de despedida que falha . ,subjetiva
283," oscar james leva ryan em uma montanha-russa de caos e loucura , mas tudo tem um preço e oscar não vai deixar ryan escapar facilmente desse pesadelo cheio de carnificina até o confronto final , quando ele revela seu verdadeiro propósito .  ",objetiva
284," [ soderbergh ] tende a colocar a maior parte do material psicológico e filosófico em itálico ao invés de confiar na inteligência de uma audiência , e ele cria uma sensação geral de brusquidão .  ",subjetiva
285," após fugas por pouco dos alemães e uma mina perdida no canal , os dois homens são apanhados no mar e interrogados como espiões .  ",objetiva
286,alex pede a ajuda de seu velho companheiro pai thomas ( andy ) e de um artista perturbado ( possamos ) sobre quem ele uma vez realizou um exorcismo . ,objetiva
